d1,d2,d3,d4,d5,d6,d7,d8,c1,c2,c3,c4,c5,c6,c7,h
69.04380395,0.0,0.0,0.0,0.0,81.94560598,0.0,0.0,2,2,2,0,2,0,1,2
0.0,69.04380395,0.0,0.0,0.0,0.0,81.94560598,0.0,2,2,0,2,0,1,2,0
0.0,0.0,69.04380395,0.0,0.0,0.0,0.0,81.94560598,2,0,2,0,1,2,0,0
166.8303692,0.0,0.0,69.04380395,0.0,0.0,0.0,0.0,0,2,0,1,2,0,0,2
0.0,166.8303692,0.0,0.0,69.04380395,0.0,0.0,0.0,2,0,1,2,0,0,2,0
0.0,0.0,166.8303692,0.0,0.0,69.04380395,0.0,0.0,0,1,2,0,0,2,0,0
0.0,0.0,0.0,166.8303692,0.0,0.0,69.04380395,0.0,1,2,0,0,2,0,0,0
0.0,0.0,0.0,0.0,166.8303692,0.0,0.0,69.04380395,2,0,0,2,0,0,0,2
0.0,0.0,0.0,0.0,0.0,166.8303692,0.0,0.0,0,0,2,0,0,0,2,0
37.55483537,0.0,0.0,0.0,0.0,0.0,166.8303692,0.0,0,2,0,0,0,2,0,2
0.0,37.55483537,0.0,0.0,0.0,0.0,0.0,166.8303692,2,0,0,0,2,0,2,2
34.18829952,0.0,37.55483537,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,2,2
0.0,34.18829952,0.0,37.55483537,0.0,0.0,0.0,0.0,0,0,2,0,2,2,2,2
0.0,0.0,34.18829952,0.0,37.55483537,0.0,0.0,0.0,0,2,0,2,2,2,2,0
12.77695829,0.0,0.0,34.18829952,0.0,37.55483537,0.0,0.0,2,0,2,2,2,2,0,1
0.0,12.77695829,0.0,0.0,34.18829952,0.0,37.55483537,0.0,0,2,2,2,2,0,1,0
342.7592196,0.0,12.77695829,0.0,0.0,34.18829952,0.0,37.55483537,2,2,2,2,0,1,0,2
141.6587281,342.7592196,0.0,12.77695829,0.0,0.0,34.18829952,0.0,2,2,2,0,1,0,2,1
76.71739829,141.6587281,342.7592196,0.0,12.77695829,0.0,0.0,34.18829952,2,2,0,1,0,2,1,2
0.0,76.71739829,141.6587281,342.7592196,0.0,12.77695829,0.0,0.0,2,0,1,0,2,1,2,0
14.66983698,0.0,76.71739829,141.6587281,342.7592196,0.0,12.77695829,0.0,0,1,0,2,1,2,0,1
0.0,14.66983698,0.0,76.71739829,141.6587281,342.7592196,0.0,12.77695829,1,0,2,1,2,0,1,0
5.82e-11,0.0,14.66983698,0.0,76.71739829,141.6587281,342.7592196,0.0,0,2,1,2,0,1,0,2
5.603430662,5.82e-11,0.0,14.66983698,0.0,76.71739829,141.6587281,342.7592196,2,1,2,0,1,0,2,2
7.301481276,5.603430662,5.82e-11,0.0,14.66983698,0.0,76.71739829,141.6587281,1,2,0,1,0,2,2,1
0.0,7.301481276,5.603430662,5.82e-11,0.0,14.66983698,0.0,76.71739829,2,0,1,0,2,2,1,2
61.20514664,0.0,7.301481276,5.603430662,5.82e-11,0.0,14.66983698,0.0,0,1,0,2,2,1,2,2
14.23336337,61.20514664,0.0,7.301481276,5.603430662,5.82e-11,0.0,14.66983698,1,0,2,2,1,2,2,1
0.0,14.23336337,61.20514664,0.0,7.301481276,5.603430662,5.82e-11,0.0,0,2,2,1,2,2,1,2
1029.212305,0.0,14.23336337,61.20514664,0.0,7.301481276,5.603430662,5.82e-11,2,2,1,2,2,1,2,1
214.7230568,1029.212305,0.0,14.23336337,61.20514664,0.0,7.301481276,5.603430662,2,1,2,2,1,2,1,2
140.0360246,214.7230568,1029.212305,0.0,14.23336337,61.20514664,0.0,7.301481276,1,2,2,1,2,1,2,2
12.58997336,140.0360246,214.7230568,1029.212305,0.0,14.23336337,61.20514664,0.0,2,2,1,2,1,2,2,2
0.0,12.58997336,140.0360246,214.7230568,1029.212305,0.0,14.23336337,61.20514664,2,1,2,1,2,2,2,2
0.0,0.0,12.58997336,140.0360246,214.7230568,1029.212305,0.0,14.23336337,1,2,1,2,2,2,2,2
0.0,0.0,0.0,12.58997336,140.0360246,214.7230568,1029.212305,0.0,2,1,2,2,2,2,2,2
1245.519895,0.0,0.0,0.0,12.58997336,140.0360246,214.7230568,1029.212305,1,2,2,2,2,2,2,2
14.2235713,1245.519895,0.0,0.0,0.0,12.58997336,140.0360246,214.7230568,2,2,2,2,2,2,2,1
0.0,14.2235713,1245.519895,0.0,0.0,0.0,12.58997336,140.0360246,2,2,2,2,2,2,1,1
0.0,0.0,14.2235713,1245.519895,0.0,0.0,0.0,12.58997336,2,2,2,2,2,1,1,0
0.0,0.0,0.0,14.2235713,1245.519895,0.0,0.0,0.0,2,2,2,2,1,1,0,0
2.074981501,0.0,0.0,0.0,14.2235713,1245.519895,0.0,0.0,2,2,2,1,1,0,0,1
4.009234948,2.074981501,0.0,0.0,0.0,14.2235713,1245.519895,0.0,2,2,1,1,0,0,1,1
16.42295135,4.009234948,2.074981501,0.0,0.0,0.0,14.2235713,1245.519895,2,1,1,0,0,1,1,2
0.0,16.42295135,4.009234948,2.074981501,0.0,0.0,0.0,14.2235713,1,1,0,0,1,1,2,0
0.0,0.0,16.42295135,4.009234948,2.074981501,0.0,0.0,0.0,1,0,0,1,1,2,0,2
31.38057888,0.0,0.0,16.42295135,4.009234948,2.074981501,0.0,0.0,0,0,1,1,2,0,2,2
1281.013444,31.38057888,0.0,0.0,16.42295135,4.009234948,2.074981501,0.0,0,1,1,2,0,2,2,2
69.03413465,1281.013444,31.38057888,0.0,0.0,16.42295135,4.009234948,2.074981501,1,1,2,0,2,2,2,2
21.67444278,69.03413465,1281.013444,31.38057888,0.0,0.0,16.42295135,4.009234948,1,2,0,2,2,2,2,2
2.515273381,21.67444278,69.03413465,1281.013444,31.38057888,0.0,0.0,16.42295135,2,0,2,2,2,2,2,1
0.0,2.515273381,21.67444278,69.03413465,1281.013444,31.38057888,0.0,0.0,0,2,2,2,2,2,1,1
0.0,0.0,2.515273381,21.67444278,69.03413465,1281.013444,31.38057888,0.0,2,2,2,2,2,1,1,0
0.0,0.0,0.0,2.515273381,21.67444278,69.03413465,1281.013444,31.38057888,2,2,2,2,1,1,0,2
0.494371871,0.0,0.0,0.0,2.515273381,21.67444278,69.03413465,1281.013444,2,2,2,1,1,0,2,1
21.69820519,0.494371871,0.0,0.0,0.0,2.515273381,21.67444278,69.03413465,2,2,1,1,0,2,1,2
1493.502037,21.69820519,0.494371871,0.0,0.0,0.0,2.515273381,21.67444278,2,1,1,0,2,1,2,1
0.0,1493.502037,21.69820519,0.494371871,0.0,0.0,0.0,2.515273381,1,1,0,2,1,2,1,2
0.0,0.0,1493.502037,21.69820519,0.494371871,0.0,0.0,0.0,1,0,2,1,2,1,2,0
155.0764434,0.0,0.0,1493.502037,21.69820519,0.494371871,0.0,0.0,0,2,1,2,1,2,0,2
0.0,155.0764434,0.0,0.0,1493.502037,21.69820519,0.494371871,0.0,2,1,2,1,2,0,2,0
2.061334423,0.0,155.0764434,0.0,0.0,1493.502037,21.69820519,0.494371871,1,2,1,2,0,2,0,2
0.0,2.061334423,0.0,155.0764434,0.0,0.0,1493.502037,21.69820519,2,1,2,0,2,0,2,1
0.0,0.0,2.061334423,0.0,155.0764434,0.0,0.0,1493.502037,1,2,0,2,0,2,1,2
77.12384689,0.0,0.0,2.061334423,0.0,155.0764434,0.0,0.0,2,0,2,0,2,1,2,2
0.0,77.12384689,0.0,0.0,2.061334423,0.0,155.0764434,0.0,0,2,0,2,1,2,2,0
2.91e-11,0.0,77.12384689,0.0,0.0,2.061334423,0.0,155.0764434,2,0,2,1,2,2,0,2
21.2622999,2.91e-11,0.0,77.12384689,0.0,0.0,2.061334423,0.0,0,2,1,2,2,0,2,2
295.6711827,21.2622999,2.91e-11,0.0,77.12384689,0.0,0.0,2.061334423,2,1,2,2,0,2,2,2
0.0,295.6711827,21.2622999,2.91e-11,0.0,77.12384689,0.0,0.0,1,2,2,0,2,2,2,0
65.15943339,0.0,295.6711827,21.2622999,2.91e-11,0.0,77.12384689,0.0,2,2,0,2,2,2,0,2
24.93916857,65.15943339,0.0,295.6711827,21.2622999,2.91e-11,0.0,77.12384689,2,0,2,2,2,0,2,1
1.816122835,24.93916857,65.15943339,0.0,295.6711827,21.2622999,2.91e-11,0.0,0,2,2,2,0,2,1,1
59.04055751,1.816122835,24.93916857,65.15943339,0.0,295.6711827,21.2622999,2.91e-11,2,2,2,0,2,1,1,2
0.0,59.04055751,1.816122835,24.93916857,65.15943339,0.0,295.6711827,21.2622999,2,2,0,2,1,1,2,2
2.91e-11,0.0,59.04055751,1.816122835,24.93916857,65.15943339,0.0,295.6711827,2,0,2,1,1,2,2,2
95.50854619,2.91e-11,0.0,59.04055751,1.816122835,24.93916857,65.15943339,0.0,0,2,1,1,2,2,2,1
0.0,95.50854619,2.91e-11,0.0,59.04055751,1.816122835,24.93916857,65.15943339,2,1,1,2,2,2,1,2
0.0,0.0,95.50854619,2.91e-11,0.0,59.04055751,1.816122835,24.93916857,1,1,2,2,2,1,2,0
2.879349802,0.0,0.0,95.50854619,2.91e-11,0.0,59.04055751,1.816122835,1,2,2,2,1,2,0,2
0.0,2.879349802,0.0,0.0,95.50854619,2.91e-11,0.0,59.04055751,2,2,2,1,2,0,2,0
1188.703209,0.0,2.879349802,0.0,0.0,95.50854619,2.91e-11,0.0,2,2,1,2,0,2,0,2
0.0,1188.703209,0.0,2.879349802,0.0,0.0,95.50854619,2.91e-11,2,1,2,0,2,0,2,2
1.824983842,0.0,1188.703209,0.0,2.879349802,0.0,0.0,95.50854619,1,2,0,2,0,2,2,2
2.91e-11,1.824983842,0.0,1188.703209,0.0,2.879349802,0.0,0.0,2,0,2,0,2,2,2,2
0.0,2.91e-11,1.824983842,0.0,1188.703209,0.0,2.879349802,0.0,0,2,0,2,2,2,2,0
33.4429937,0.0,2.91e-11,1.824983842,0.0,1188.703209,0.0,2.879349802,2,0,2,2,2,2,0,1
9.079609633,33.4429937,0.0,2.91e-11,1.824983842,0.0,1188.703209,0.0,0,2,2,2,2,0,1,2
1013.869389,9.079609633,33.4429937,0.0,2.91e-11,1.824983842,0.0,1188.703209,2,2,2,2,0,1,2,1
25.96270994,1013.869389,9.079609633,33.4429937,0.0,2.91e-11,1.824983842,0.0,2,2,2,0,1,2,1,2
0.0,25.96270994,1013.869389,9.079609633,33.4429937,0.0,2.91e-11,1.824983842,2,2,0,1,2,1,2,0
2.624744171,0.0,25.96270994,1013.869389,9.079609633,33.4429937,0.0,2.91e-11,2,0,1,2,1,2,0,2
1.194511279,2.624744171,0.0,25.96270994,1013.869389,9.079609633,33.4429937,0.0,0,1,2,1,2,0,2,2
0.0,1.194511279,2.624744171,0.0,25.96270994,1013.869389,9.079609633,33.4429937,1,2,1,2,0,2,2,0
5.922830263,0.0,1.194511279,2.624744171,0.0,25.96270994,1013.869389,9.079609633,2,1,2,0,2,2,0,1
0.0,5.922830263,0.0,1.194511279,2.624744171,0.0,25.96270994,1013.869389,1,2,0,2,2,0,1,0
0.0,0.0,5.922830263,0.0,1.194511279,2.624744171,0.0,25.96270994,2,0,2,2,0,1,0,0
0.0,0.0,0.0,5.922830263,0.0,1.194511279,2.624744171,0.0,0,2,2,0,1,0,0,2
2.91e-11,0.0,0.0,0.0,5.922830263,0.0,1.194511279,2.624744171,2,2,0,1,0,0,2,2
0.272462698,2.91e-11,0.0,0.0,0.0,5.922830263,0.0,1.194511279,2,0,1,0,0,2,2,2
0.0,0.272462698,2.91e-11,0.0,0.0,0.0,5.922830263,0.0,0,1,0,0,2,2,2,0
0.0,0.0,0.272462698,2.91e-11,0.0,0.0,0.0,5.922830263,1,0,0,2,2,2,0,0
0.0,0.0,0.0,0.272462698,2.91e-11,0.0,0.0,0.0,0,0,2,2,2,0,0,2
0.0,0.0,0.0,0.0,0.272462698,2.91e-11,0.0,0.0,0,2,2,2,0,0,2,2
123.8522202,0.0,0.0,0.0,0.0,0.272462698,2.91e-11,0.0,2,2,2,0,0,2,2,1
0.253694838,123.8522202,0.0,0.0,0.0,0.0,0.272462698,2.91e-11,2,2,0,0,2,2,1,1
0.0,0.253694838,123.8522202,0.0,0.0,0.0,0.0,0.272462698,2,0,0,2,2,1,1,2
2.91e-11,0.0,0.253694838,123.8522202,0.0,0.0,0.0,0.0,0,0,2,2,1,1,2,2
0.0,2.91e-11,0.0,0.253694838,123.8522202,0.0,0.0,0.0,0,2,2,1,1,2,2,1
0.0,0.0,2.91e-11,0.0,0.253694838,123.8522202,0.0,0.0,2,2,1,1,2,2,1,2
24.71462878,0.0,0.0,2.91e-11,0.0,0.253694838,123.8522202,0.0,2,1,1,2,2,1,2,2
4.787104396,24.71462878,0.0,0.0,2.91e-11,0.0,0.253694838,123.8522202,1,1,2,2,1,2,2,1
0.0,4.787104396,24.71462878,0.0,0.0,2.91e-11,0.0,0.253694838,1,2,2,1,2,2,1,2
2.91e-11,0.0,4.787104396,24.71462878,0.0,0.0,2.91e-11,0.0,2,2,1,2,2,1,2,2
25.76381847,2.91e-11,0.0,4.787104396,24.71462878,0.0,0.0,2.91e-11,2,1,2,2,1,2,2,2
0.0,25.76381847,2.91e-11,0.0,4.787104396,24.71462878,0.0,0.0,1,2,2,1,2,2,2,2
1000.087418,0.0,25.76381847,2.91e-11,0.0,4.787104396,24.71462878,0.0,2,2,1,2,2,2,2,2
0.0,1000.087418,0.0,25.76381847,2.91e-11,0.0,4.787104396,24.71462878,2,1,2,2,2,2,2,0
0.0,0.0,1000.087418,0.0,25.76381847,2.91e-11,0.0,4.787104396,1,2,2,2,2,2,0,1
16.12720528,0.0,0.0,1000.087418,0.0,25.76381847,2.91e-11,0.0,2,2,2,2,2,0,1,1
0.0,16.12720528,0.0,0.0,1000.087418,0.0,25.76381847,2.91e-11,2,2,2,2,0,1,1,1
0.0,0.0,16.12720528,0.0,0.0,1000.087418,0.0,25.76381847,2,2,2,0,1,1,1,1
33.40433211,0.0,0.0,16.12720528,0.0,0.0,1000.087418,0.0,2,2,0,1,1,1,1,2
0.0,33.40433211,0.0,0.0,16.12720528,0.0,0.0,1000.087418,2,0,1,1,1,1,2,1
234.1823144,0.0,33.40433211,0.0,0.0,16.12720528,0.0,0.0,0,1,1,1,1,2,1,2
0.0,234.1823144,0.0,33.40433211,0.0,0.0,16.12720528,0.0,1,1,1,1,2,1,2,0
0.0,0.0,234.1823144,0.0,33.40433211,0.0,0.0,16.12720528,1,1,1,2,1,2,0,2
0.0,0.0,0.0,234.1823144,0.0,33.40433211,0.0,0.0,1,1,2,1,2,0,2,2
9.657454841,0.0,0.0,0.0,234.1823144,0.0,33.40433211,0.0,1,2,1,2,0,2,2,2
5.877600689,9.657454841,0.0,0.0,0.0,234.1823144,0.0,33.40433211,2,1,2,0,2,2,2,2
0.0,5.877600689,9.657454841,0.0,0.0,0.0,234.1823144,0.0,1,2,0,2,2,2,2,1
3.415440759,0.0,5.877600689,9.657454841,0.0,0.0,0.0,234.1823144,2,0,2,2,2,2,1,2
51.68392734,3.415440759,0.0,5.877600689,9.657454841,0.0,0.0,0.0,0,2,2,2,2,1,2,2
0.0,51.68392734,3.415440759,0.0,5.877600689,9.657454841,0.0,0.0,2,2,2,2,1,2,2,2
0.0,0.0,51.68392734,3.415440759,0.0,5.877600689,9.657454841,0.0,2,2,2,1,2,2,2,1
0.0,0.0,0.0,51.68392734,3.415440759,0.0,5.877600689,9.657454841,2,2,1,2,2,2,1,0
0.0,0.0,0.0,0.0,51.68392734,3.415440759,0.0,5.877600689,2,1,2,2,2,1,0,0
18.8090408,0.0,0.0,0.0,0.0,51.68392734,3.415440759,0.0,1,2,2,2,1,0,0,2
68.50692036,18.8090408,0.0,0.0,0.0,0.0,51.68392734,3.415440759,2,2,2,1,0,0,2,2
0.0,68.50692036,18.8090408,0.0,0.0,0.0,0.0,51.68392734,2,2,1,0,0,2,2,0
0.0,0.0,68.50692036,18.8090408,0.0,0.0,0.0,0.0,2,1,0,0,2,2,0,0
0.589196951,0.0,0.0,68.50692036,18.8090408,0.0,0.0,0.0,1,0,0,2,2,0,0,1
0.0,0.589196951,0.0,0.0,68.50692036,18.8090408,0.0,0.0,0,0,2,2,0,0,1,0
185.3358589,0.0,0.589196951,0.0,0.0,68.50692036,18.8090408,0.0,0,2,2,0,0,1,0,2
0.0,185.3358589,0.0,0.589196951,0.0,0.0,68.50692036,18.8090408,2,2,0,0,1,0,2,2
71.42614317,0.0,185.3358589,0.0,0.589196951,0.0,0.0,68.50692036,2,0,0,1,0,2,2,2
1.791837777,71.42614317,0.0,185.3358589,0.0,0.589196951,0.0,0.0,0,0,1,0,2,2,2,2
50.94012357,1.791837777,71.42614317,0.0,185.3358589,0.0,0.589196951,0.0,0,1,0,2,2,2,2,2
0.0,50.94012357,1.791837777,71.42614317,0.0,185.3358589,0.0,0.589196951,1,0,2,2,2,2,2,0
271.8625227,0.0,50.94012357,1.791837777,71.42614317,0.0,185.3358589,0.0,0,2,2,2,2,2,0,2
28.84256274,271.8625227,0.0,50.94012357,1.791837777,71.42614317,0.0,185.3358589,2,2,2,2,2,0,2,1
10.60965358,28.84256274,271.8625227,0.0,50.94012357,1.791837777,71.42614317,0.0,2,2,2,2,0,2,1,2
2.91e-11,10.60965358,28.84256274,271.8625227,0.0,50.94012357,1.791837777,71.42614317,2,2,2,0,2,1,2,2
0.0,2.91e-11,10.60965358,28.84256274,271.8625227,0.0,50.94012357,1.791837777,2,2,0,2,1,2,2,2
9.391330916,0.0,2.91e-11,10.60965358,28.84256274,271.8625227,0.0,50.94012357,2,0,2,1,2,2,2,2
0.0,9.391330916,0.0,2.91e-11,10.60965358,28.84256274,271.8625227,0.0,0,2,1,2,2,2,2,0
37.06554268,0.0,9.391330916,0.0,2.91e-11,10.60965358,28.84256274,271.8625227,2,1,2,2,2,2,0,2
193.6772819,37.06554268,0.0,9.391330916,0.0,2.91e-11,10.60965358,28.84256274,1,2,2,2,2,0,2,2
2.048816325,193.6772819,37.06554268,0.0,9.391330916,0.0,2.91e-11,10.60965358,2,2,2,2,0,2,2,2
0.0,2.048816325,193.6772819,37.06554268,0.0,9.391330916,0.0,2.91e-11,2,2,2,0,2,2,2,0
0.0,0.0,2.048816325,193.6772819,37.06554268,0.0,9.391330916,0.0,2,2,0,2,2,2,0,0
0.0,0.0,0.0,2.048816325,193.6772819,37.06554268,0.0,9.391330916,2,0,2,2,2,0,0,0
0.0,0.0,0.0,0.0,2.048816325,193.6772819,37.06554268,0.0,0,2,2,2,0,0,0,0
1020.818734,0.0,0.0,0.0,0.0,2.048816325,193.6772819,37.06554268,2,2,2,0,0,0,0,1
0.0,1020.818734,0.0,0.0,0.0,0.0,2.048816325,193.6772819,2,2,0,0,0,0,1,1
0.0,0.0,1020.818734,0.0,0.0,0.0,0.0,2.048816325,2,0,0,0,0,1,1,1
8.770136114,0.0,0.0,1020.818734,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,2
242.1872067,8.770136114,0.0,0.0,1020.818734,0.0,0.0,0.0,0,0,0,1,1,1,2,2
0.0,242.1872067,8.770136114,0.0,0.0,1020.818734,0.0,0.0,0,0,1,1,1,2,2,2
2.91e-11,0.0,242.1872067,8.770136114,0.0,0.0,1020.818734,0.0,0,1,1,1,2,2,2,2
0.0,2.91e-11,0.0,242.1872067,8.770136114,0.0,0.0,1020.818734,1,1,1,2,2,2,2,0
0.0,0.0,2.91e-11,0.0,242.1872067,8.770136114,0.0,0.0,1,1,2,2,2,2,0,0
37.71834071,0.0,0.0,2.91e-11,0.0,242.1872067,8.770136114,0.0,1,2,2,2,2,0,0,2
0.0,37.71834071,0.0,0.0,2.91e-11,0.0,242.1872067,8.770136114,2,2,2,2,0,0,2,0
3.902382185,0.0,37.71834071,0.0,0.0,2.91e-11,0.0,242.1872067,2,2,2,0,0,2,0,1
1097.525898,3.902382185,0.0,37.71834071,0.0,0.0,2.91e-11,0.0,2,2,0,0,2,0,1,2
0.0,1097.525898,3.902382185,0.0,37.71834071,0.0,0.0,2.91e-11,2,0,0,2,0,1,2,0
0.0,0.0,1097.525898,3.902382185,0.0,37.71834071,0.0,0.0,0,0,2,0,1,2,0,0
0.329435798,0.0,0.0,1097.525898,3.902382185,0.0,37.71834071,0.0,0,2,0,1,2,0,0,1
0.0,0.329435798,0.0,0.0,1097.525898,3.902382185,0.0,37.71834071,2,0,1,2,0,0,1,0
0.0,0.0,0.329435798,0.0,0.0,1097.525898,3.902382185,0.0,0,1,2,0,0,1,0,0
19.23779525,0.0,0.0,0.329435798,0.0,0.0,1097.525898,3.902382185,1,2,0,0,1,0,0,2
0.0,19.23779525,0.0,0.0,0.329435798,0.0,0.0,1097.525898,2,0,0,1,0,0,2,0
0.0,0.0,19.23779525,0.0,0.0,0.329435798,0.0,0.0,0,0,1,0,0,2,0,2
40.00859855,0.0,0.0,19.23779525,0.0,0.0,0.329435798,0.0,0,1,0,0,2,0,2,2
0.0,40.00859855,0.0,0.0,19.23779525,0.0,0.0,0.329435798,1,0,0,2,0,2,2,1
248.2149929,0.0,40.00859855,0.0,0.0,19.23779525,0.0,0.0,0,0,2,0,2,2,1,2
8.503485839,248.2149929,0.0,40.00859855,0.0,0.0,19.23779525,0.0,0,2,0,2,2,1,2,2
1125.925871,8.503485839,248.2149929,0.0,40.00859855,0.0,0.0,19.23779525,2,0,2,2,1,2,2,2
0.0,1125.925871,8.503485839,248.2149929,0.0,40.00859855,0.0,0.0,0,2,2,1,2,2,2,0
0.0,0.0,1125.925871,8.503485839,248.2149929,0.0,40.00859855,0.0,2,2,1,2,2,2,0,0
0.0,0.0,0.0,1125.925871,8.503485839,248.2149929,0.0,40.00859855,2,1,2,2,2,0,0,0
0.0,0.0,0.0,0.0,1125.925871,8.503485839,248.2149929,0.0,1,2,2,2,0,0,0,0
25.58990124,0.0,0.0,0.0,0.0,1125.925871,8.503485839,248.2149929,2,2,2,0,0,0,0,2
0.0,25.58990124,0.0,0.0,0.0,0.0,1125.925871,8.503485839,2,2,0,0,0,0,2,0
0.0,0.0,25.58990124,0.0,0.0,0.0,0.0,1125.925871,2,0,0,0,0,2,0,0
2.549206786,0.0,0.0,25.58990124,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,1
2.91e-11,2.549206786,0.0,0.0,25.58990124,0.0,0.0,0.0,0,0,0,2,0,0,1,2
0.0,2.91e-11,2.549206786,0.0,0.0,25.58990124,0.0,0.0,0,0,2,0,0,1,2,2
0.0,0.0,2.91e-11,2.549206786,0.0,0.0,25.58990124,0.0,0,2,0,0,1,2,2,2
0.0,0.0,0.0,2.91e-11,2.549206786,0.0,0.0,25.58990124,2,0,0,1,2,2,2,0
75.26826439,0.0,0.0,0.0,2.91e-11,2.549206786,0.0,0.0,0,0,1,2,2,2,0,2
92.65509155,75.26826439,0.0,0.0,0.0,2.91e-11,2.549206786,0.0,0,1,2,2,2,0,2,2
0.0,92.65509155,75.26826439,0.0,0.0,0.0,2.91e-11,2.549206786,1,2,2,2,0,2,2,0
0.0,0.0,92.65509155,75.26826439,0.0,0.0,0.0,2.91e-11,2,2,2,0,2,2,0,2
7.264501523,0.0,0.0,92.65509155,75.26826439,0.0,0.0,0.0,2,2,0,2,2,0,2,1
2.91e-11,7.264501523,0.0,0.0,92.65509155,75.26826439,0.0,0.0,2,0,2,2,0,2,1,2
0.0,2.91e-11,7.264501523,0.0,0.0,92.65509155,75.26826439,0.0,0,2,2,0,2,1,2,0
5.546113588,0.0,2.91e-11,7.264501523,0.0,0.0,92.65509155,75.26826439,2,2,0,2,1,2,0,2
5.758823024,5.546113588,0.0,2.91e-11,7.264501523,0.0,0.0,92.65509155,2,0,2,1,2,0,2,2
1.150998553,5.758823024,5.546113588,0.0,2.91e-11,7.264501523,0.0,0.0,0,2,1,2,0,2,2,1
0.0,1.150998553,5.758823024,5.546113588,0.0,2.91e-11,7.264501523,0.0,2,1,2,0,2,2,1,0
3.840095605,0.0,1.150998553,5.758823024,5.546113588,0.0,2.91e-11,7.264501523,1,2,0,2,2,1,0,2
0.0,3.840095605,0.0,1.150998553,5.758823024,5.546113588,0.0,2.91e-11,2,0,2,2,1,0,2,2
22.19282067,0.0,3.840095605,0.0,1.150998553,5.758823024,5.546113588,0.0,0,2,2,1,0,2,2,1
29.45428549,22.19282067,0.0,3.840095605,0.0,1.150998553,5.758823024,5.546113588,2,2,1,0,2,2,1,2
53.57277607,29.45428549,22.19282067,0.0,3.840095605,0.0,1.150998553,5.758823024,2,1,0,2,2,1,2,1
2.711483395,53.57277607,29.45428549,22.19282067,0.0,3.840095605,0.0,1.150998553,1,0,2,2,1,2,1,2
0.0,2.711483395,53.57277607,29.45428549,22.19282067,0.0,3.840095605,0.0,0,2,2,1,2,1,2,2
0.0,0.0,2.711483395,53.57277607,29.45428549,22.19282067,0.0,3.840095605,2,2,1,2,1,2,2,2
0.0,0.0,0.0,2.711483395,53.57277607,29.45428549,22.19282067,0.0,2,1,2,1,2,2,2,2
2.91e-11,0.0,0.0,0.0,2.711483395,53.57277607,29.45428549,22.19282067,1,2,1,2,2,2,2,2
0.0,2.91e-11,0.0,0.0,0.0,2.711483395,53.57277607,29.45428549,2,1,2,2,2,2,2,0
0.0,0.0,2.91e-11,0.0,0.0,0.0,2.711483395,53.57277607,1,2,2,2,2,2,0,0
0.0,0.0,0.0,2.91e-11,0.0,0.0,0.0,2.711483395,2,2,2,2,2,0,0,0
0.0,0.0,0.0,0.0,2.91e-11,0.0,0.0,0.0,2,2,2,2,0,0,0,2
0.0,0.0,0.0,0.0,0.0,2.91e-11,0.0,0.0,2,2,2,0,0,0,2,0
1425.879127,0.0,0.0,0.0,0.0,0.0,2.91e-11,0.0,2,2,0,0,0,2,0,2
0.0,1425.879127,0.0,0.0,0.0,0.0,0.0,2.91e-11,2,0,0,0,2,0,2,2
0.0,0.0,1425.879127,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,2,2
3.858036763,0.0,0.0,1425.879127,0.0,0.0,0.0,0.0,0,0,2,0,2,2,2,1
0.0,3.858036763,0.0,0.0,1425.879127,0.0,0.0,0.0,0,2,0,2,2,2,1,0
75.83168123,0.0,3.858036763,0.0,0.0,1425.879127,0.0,0.0,2,0,2,2,2,1,0,2
22.91649439,75.83168123,0.0,3.858036763,0.0,0.0,1425.879127,0.0,0,2,2,2,1,0,2,2
0.0,22.91649439,75.83168123,0.0,3.858036763,0.0,0.0,1425.879127,2,2,2,1,0,2,2,2
4.875073125,0.0,22.91649439,75.83168123,0.0,3.858036763,0.0,0.0,2,2,1,0,2,2,2,1
0.0,4.875073125,0.0,22.91649439,75.83168123,0.0,3.858036763,0.0,2,1,0,2,2,2,1,0
25.83661421,0.0,4.875073125,0.0,22.91649439,75.83168123,0.0,3.858036763,1,0,2,2,2,1,0,1
0.83040205,25.83661421,0.0,4.875073125,0.0,22.91649439,75.83168123,0.0,0,2,2,2,1,0,1,2
2.279071971,0.83040205,25.83661421,0.0,4.875073125,0.0,22.91649439,75.83168123,2,2,2,1,0,1,2,2
0.0,2.279071971,0.83040205,25.83661421,0.0,4.875073125,0.0,22.91649439,2,2,1,0,1,2,2,2
7.081955144,0.0,2.279071971,0.83040205,25.83661421,0.0,4.875073125,0.0,2,1,0,1,2,2,2,2
131.3810539,7.081955144,0.0,2.279071971,0.83040205,25.83661421,0.0,4.875073125,1,0,1,2,2,2,2,2
0.0,131.3810539,7.081955144,0.0,2.279071971,0.83040205,25.83661421,0.0,0,1,2,2,2,2,2,2
0.0,0.0,131.3810539,7.081955144,0.0,2.279071971,0.83040205,25.83661421,1,2,2,2,2,2,2,0
0.0,0.0,0.0,131.3810539,7.081955144,0.0,2.279071971,0.83040205,2,2,2,2,2,2,0,0
114.1351258,0.0,0.0,0.0,131.3810539,7.081955144,0.0,2.279071971,2,2,2,2,2,0,0,2
